PromoID,PromoType,PromoDate,UserID,Treatment,GrossBooking,Age,Gender,NumberOfBooking,ResponseToPastPromo,LastBooking(Days),isMember,average_apps_open_week
2,N/A,,576,0,107.40927410431803,29,female,1,0,45,0,30.850438643540198
2,N/A,,577,0,96.8536208167895,48,male,45,1,192,0,30.27225135487494
2,N/A,,578,0,100.12689637345399,63,female,8,0,57,1,31.5796610985976
2,N/A,,579,0,106.29106144021507,19,male,2,0,110,0,30.66647168782507
2,N/A,,580,0,99.0820757827998,68,male,20,0,128,0,30.406534001801482
2,N/A,,581,0,99.1697045283352,67,female,25,1,336,0,30.11296826238682
2,N/A,,582,0,90.71908200806396,52,male,7,0,193,1,30.272918473228163
2,N/A,,583,0,111.39004225627687,40,female,47,0,339,0,32.981458071564504
2,N/A,,584,0,102.5308942645755,34,female,1,0,325,0,30.363986877977723
2,N/A,,585,0,87.12366935969044,43,male,5,1,7,0,30.18495617158606
2,N/A,,586,0,92.23571167408662,25,male,27,1,28,1,30.617432826687754
2,N/A,,587,0,98.10348795036235,46,male,28,0,111,0,30.36685190160389
2,N/A,,588,0,104.44323950817333,43,male,25,1,160,0,30.035792217449238
2,N/A,,589,0,99.77140250395622,27,female,24,0,130,0,30.390298530229806
2,N/A,,590,0,98.558145591131,43,female,11,0,187,0,30.785500708237926
2,N/A,,591,0,112.01924169561606,51,male,4,0,162,0,30.802320225837004
2,N/A,,592,0,101.33693580315101,68,female,33,0,196,0,30.44092481973861
2,N/A,,593,0,92.94451890598224,58,female,47,0,363,1,30.592944907042636
2,N/A,,594,0,104.6230061103526,24,female,36,1,203,1,33.36731545898735
2,N/A,,595,0,102.8734695598169,21,female,14,1,211,0,30.47376827019091
2,N/A,,596,0,97.64138297536273,67,male,43,1,108,0,30.298711760791832
2,N/A,2024-01-08,597,1,336.40535134073764,62,male,35,1,275,1,30.279009183010277
2,N/A,,598,0,108.00599096111226,28,female,14,0,72,0,30.61205507791698
2,N/A,,599,0,101.09807756986889,46,male,42,0,166,0,31.425118971394763
2,N/A,2024-01-08,600,1,96.92052958895367,53,male,47,0,259,1,30.23065693647101
2,N/A,,601,0,92.36930438702954,42,male,22,0,242,0,31.235450148976874
2,N/A,,602,0,100.05263506953872,38,female,5,0,274,1,30.021376685292132
2,N/A,,603,0,94.26401160954101,53,female,45,0,101,1,30.54288917247335
2,N/A,,604,0,95.24282735838011,27,female,49,0,172,1,31.49550702100205
2,N/A,,605,0,97.21569900366391,54,male,43,0,170,0,30.41359752037536
2,N/A,,606,0,113.49646133140165,26,female,42,1,140,1,30.829510239015256
2,N/A,,607,0,89.12128086711856,41,female,44,1,187,1,30.229387042437427
2,N/A,,608,0,92.3842315229646,52,male,20,1,85,0,31.354777830368032
2,N/A,,609,0,95.969894974902,66,female,22,0,51,0,30.05369523280581
2,N/A,2024-01-05,610,1,285.4490134062786,52,female,42,0,110,0,31.914216262804874
2,N/A,,611,0,105.84474021577559,65,male,15,1,364,0,30.220891571951345
2,N/A,,612,0,97.04908305710302,53,male,46,0,341,1,32.07463735395881
2,N/A,,613,0,99.23777858274974,35,male,14,0,42,0,30.434681646737882
2,N/A,,614,0,91.09281074841365,66,female,24,1,210,0,31.282596094340715
2,N/A,,615,0,103.96252561564786,56,female,35,1,199,0,30.384523861323764
2,N/A,,616,0,99.11583919146227,49,female,10,0,297,0,32.36352127020695
2,N/A,,617,0,106.48432299332192,41,male,14,1,345,0,30.135404145724863
2,N/A,,618,0,100.02425174693896,40,male,3,1,239,1,30.196647430988634
2,N/A,,619,0,106.89645576199749,49,female,20,0,114,0,30.679303695615477
2,N/A,2024-01-07,620,1,317.587692868029,54,female,12,0,25,1,30.08549083073876
2,N/A,,621,0,99.06819129335,29,male,21,0,298,0,30.218131364213544
2,N/A,,622,0,97.02469410296256,66,male,18,1,76,0,32.87824051964071
2,N/A,,623,0,104.33958685753444,30,male,33,1,136,0,33.75031500342842
2,N/A,,624,0,105.52953452386906,40,male,13,0,19,0,30.472020588870624
2,N/A,,625,0,96.55973132884624,42,female,3,0,210,0,32.56767133185604
2,N/A,,626,0,100.64218839281945,52,male,47,0,239,0,30.787072606060768
2,N/A,,627,0,109.7602861959763,58,female,45,1,38,0,30.314358020579924
2,N/A,,628,0,98.26885833729915,47,female,26,0,267,0,31.212000678588208
2,N/A,2024-01-05,629,1,342.78218945982957,34,female,28,1,206,0,31.07558488589187
2,N/A,,630,0,103.07277092016568,66,male,46,1,266,0,34.52131804576972
2,N/A,,631,0,98.60635898320317,37,male,27,1,153,0,30.30794911845026
2,N/A,,632,0,100.06327427044616,65,male,34,1,41,0,31.11492309760895
2,N/A,,633,0,102.51222746975421,42,male,7,0,10,0,30.053425835089012
2,N/A,,634,0,99.91616062914356,39,female,15,0,293,0,30.120638903300897
2,N/A,,635,0,105.27408492734205,30,male,41,1,97,1,30.003926071895144
2,N/A,2024-01-05,636,1,229.7165920401157,36,male,35,0,274,0,37.525203436032186
2,N/A,,637,0,93.79228804535653,66,female,29,1,229,0,31.620871513383435
2,N/A,,638,0,110.91963140391499,53,male,17,0,219,0,31.545163557748886
2,N/A,2024-01-04,639,1,174.101748094678,29,female,1,0,64,0,30.712791014052414
2,N/A,,640,0,92.62981226111567,58,female,48,1,354,0,30.356770781253037
2,N/A,,641,0,108.0279542289229,36,female,12,0,231,0,30.164007430251065
2,N/A,,642,0,97.93657972140286,29,female,3,1,327,0,30.33501792902439
2,N/A,,643,0,102.79049109485655,26,female,25,1,51,0,30.471558792972843
2,N/A,,644,0,89.03942803603856,24,female,24,1,262,0,31.41185875121708
2,N/A,,645,0,91.86576423857854,45,female,29,0,266,1,30.77579381814174
2,N/A,,646,0,92.85271229990391,31,female,10,0,358,1,30.08065015423362
2,N/A,,647,0,95.70430019563902,48,male,6,1,316,0,30.018193511755364
2,N/A,,648,0,105.652455646597,69,male,30,0,323,0,30.107955189507944
2,N/A,,649,0,99.72062139216361,36,male,43,0,153,0,30.528478376983987
2,N/A,,650,0,102.93950385443507,64,male,9,0,357,1,32.70594617186023
2,N/A,2024-01-07,651,1,225.17247636266094,33,female,38,0,139,0,31.014461823512217
2,N/A,,652,0,102.70454576375798,22,male,12,0,50,0,31.618609341081715
2,N/A,,653,0,96.1198352405044,52,female,30,1,116,0,30.62806117401589
2,N/A,,654,0,94.61653531198016,29,male,6,1,45,1,30.448893751981156
2,N/A,,655,0,106.0608240206421,42,male,48,0,308,0,30.114738095501718
2,N/A,,656,0,90.9726769984924,69,male,41,1,87,0,32.08693371554254
2,N/A,,657,0,102.88832695991094,38,female,41,0,207,0,31.52859565845785
2,N/A,,658,0,95.89455499935742,53,male,35,0,268,0,30.184064792464
2,N/A,,659,0,96.68102402783033,40,female,19,1,88,0,30.717973958096366
2,N/A,,660,0,107.87579190453481,33,female,3,1,117,0,30.668210320573557
2,N/A,,661,0,92.19125833982271,56,male,6,1,53,0,30.98107342331628
2,N/A,,662,0,92.57221976305081,62,male,0,0,115,1,32.92223823537116
2,N/A,,663,0,100.32280262005175,59,male,43,1,117,0,30.86695652944057
2,N/A,,664,0,102.76545398615212,56,female,44,1,259,0,30.77700122016074
2,N/A,,665,0,110.51115984581212,31,male,41,1,74,0,30.051633281581555
2,N/A,,666,0,107.23214542756526,48,female,46,1,304,0,30.06497325670728
2,N/A,,667,0,102.44980289142738,22,female,12,0,6,0,30.207450818033426
2,N/A,,668,0,105.50002285406336,52,male,21,1,121,0,30.033009644396788
2,N/A,,669,0,97.40677891596718,40,male,20,0,10,1,31.360053272213683
2,N/A,,670,0,95.13540422788597,46,female,21,1,347,0,31.284930917500137
2,N/A,,671,0,108.31448655570772,60,female,27,1,214,0,30.146247598444013
2,N/A,,672,0,99.92314166200386,28,female,8,0,278,0,31.808370069335083
2,N/A,2024-01-02,673,1,164.9111119032326,35,male,25,1,27,0,30.168165470478147
2,N/A,,674,0,105.51517935410634,64,female,8,0,234,1,30.3583557657248
2,N/A,,675,0,92.21960381547976,29,male,14,0,312,0,30.286318867586377
2,N/A,,676,0,99.80588347797584,26,female,9,1,25,0,30.465704242585186
2,N/A,,677,0,97.16127097234387,27,female,23,0,53,1,30.293919841464174
2,N/A,,678,0,95.73215992000674,61,male,41,1,28,0,30.671289659022417
2,N/A,,679,0,102.41586706878473,34,female,7,1,352,0,30.5232489435509
2,N/A,,680,0,97.15388863066377,55,male,23,0,163,1,34.310226352511044
2,N/A,,681,0,101.80090570741704,24,male,15,0,269,0,30.05755109694799
2,N/A,,682,0,99.13104427840248,63,female,48,0,333,0,30.153362596231972
2,N/A,,683,0,99.07575981983817,30,male,25,0,34,0,30.054272352545116
2,N/A,,684,0,95.27604452387152,57,male,26,0,285,0,30.983074959343327
2,N/A,,685,0,113.00347583879797,59,female,36,1,347,1,30.056051203109153
2,N/A,,686,0,93.33602038029254,26,male,3,1,272,1,31.81057377781398
2,N/A,,687,0,97.15581078452148,67,male,49,0,207,0,30.717314124236385
2,N/A,,688,0,105.48954088070698,44,male,23,1,237,0,30.748676010242818
2,N/A,,689,0,98.46845106002682,19,female,18,0,92,0,30.82461101539805
2,N/A,,690,0,101.48955877894288,22,male,35,0,172,1,30.187310428111168
2,N/A,,691,0,105.37058533552118,46,female,38,1,78,0,30.220260589936956
2,N/A,,692,0,99.63050687660325,54,female,9,0,109,0,30.383924760453834
2,N/A,,693,0,81.30008291524065,55,male,24,0,216,0,30.900162532866727
2,N/A,,694,0,100.31195219304787,36,male,17,1,357,0,30.235871428103742
2,N/A,,695,0,103.51322955003097,25,male,18,0,105,1,30.123673543709074
2,N/A,2024-01-07,696,1,377.1496738406191,65,female,35,0,46,0,33.510461721282546
2,N/A,,697,0,109.69523494073388,62,male,9,1,180,0,30.022227014856
2,N/A,,698,0,94.21064019888169,18,male,32,0,63,0,31.623016715183585
2,N/A,2024-01-06,699,1,329.1588617968541,39,male,49,0,245,0,31.551334817938624
2,N/A,,700,0,108.03155282977364,69,male,4,1,243,0,30.35270300517747
2,N/A,,701,0,98.3507129755494,34,male,46,0,319,0,30.145750446132254
2,N/A,,702,0,92.73955922584436,24,female,48,1,86,0,30.157389339785656
2,N/A,,703,0,100.09154760940456,42,female,34,0,216,0,31.195447968338637
2,N/A,,704,0,97.81151637240191,62,male,43,0,6,0,31.029477882238986
2,N/A,2024-01-07,705,1,319.909633362632,21,male,33,1,277,0,31.52668660364884
2,N/A,,706,0,96.24489680373337,53,male,32,1,336,0,32.7722875259896
2,N/A,,707,0,102.4238605903328,23,male,20,0,209,0,31.177419690262898
2,N/A,,708,0,95.83259832781738,48,female,16,0,168,0,30.169426895295672
2,N/A,,709,0,99.88986265483757,36,male,21,0,329,0,30.27897689504872
2,N/A,,710,0,96.11309619263146,61,female,47,1,137,1,31.846387143052254
2,N/A,,711,0,106.21439480183764,56,female,36,0,305,0,30.234844334055442
2,N/A,,712,0,104.48917470636488,44,male,14,0,229,0,30.075286546196477
2,N/A,,713,0,101.02845877542103,27,female,34,0,307,0,31.214966527932965
2,N/A,,714,0,103.52258755780177,43,female,27,1,160,0,30.51504510575626
2,N/A,,715,0,101.86609044626915,36,female,6,0,0,0,32.526229426502525
2,N/A,,716,0,93.97294701440306,56,female,31,0,235,0,31.05055116473726
2,N/A,,717,0,90.10232242339832,20,male,10,1,187,0,30.094771200650516
2,N/A,,718,0,104.41647253626927,62,male,9,0,3,0,32.953757035544996
2,N/A,,719,0,106.16227511306656,30,female,8,1,131,0,30.299157347143197
2,N/A,,720,0,96.21507403655535,67,male,13,0,217,0,30.411300838517203
2,N/A,,721,0,111.05200089720658,45,male,12,0,259,0,30.514600094265205
2,N/A,,722,0,100.66834512102976,37,male,24,1,0,1,30.052582858575317
2,N/A,,723,0,88.52000649910642,45,male,1,0,70,0,30.686202197343484
2,N/A,,724,0,103.71939084259739,25,male,34,0,177,0,30.131611512289386
2,N/A,,725,0,114.30074221988119,58,female,6,1,188,0,30.51244414401077
2,N/A,,726,0,99.3015706032334,56,male,20,0,290,0,30.431875494264954
2,N/A,,727,0,101.83678713402998,18,male,17,0,7,0,31.482101031231746
2,N/A,,728,0,111.06355445509172,20,male,2,0,252,0,31.625417466324187
2,N/A,,729,0,88.35197897156887,30,male,41,1,291,0,30.16654216762943
2,N/A,,730,0,90.95674860486258,45,female,38,0,243,0,30.456576083399842
2,N/A,,731,0,100.77070640347776,66,female,40,0,122,0,30.467372152271217
2,N/A,,732,0,96.45217216672633,42,female,48,1,298,1,30.16417965354405
2,N/A,,733,0,100.78588677518222,50,female,10,0,282,0,31.601735180049914
2,N/A,,734,0,94.86126008652543,55,male,38,0,31,0,31.228362251354994
2,N/A,,735,0,108.69047002073434,23,female,23,0,333,1,30.21119248353924
2,N/A,,736,0,104.1083163273305,61,male,45,1,145,0,30.45684563039543
2,N/A,2024-01-08,737,1,250.8625670235714,62,male,18,0,155,0,30.11183143458578
2,N/A,,738,0,99.33921054530386,49,male,3,0,15,1,30.989416947512904
2,N/A,,739,0,104.88430478399994,62,male,25,1,354,0,30.12939359319186
2,N/A,,740,0,86.77732897744153,64,male,37,0,46,0,34.264006729289726
2,N/A,,741,0,96.4165680636507,38,female,41,0,250,1,31.51723288812929
2,N/A,,742,0,101.2548610068733,33,female,31,0,186,0,30.494687463192392
2,N/A,,743,0,100.30163734789225,38,female,38,1,30,0,30.864087191050086
2,N/A,,744,0,97.9312232620349,28,female,44,0,259,0,32.422966935059
2,N/A,,745,0,100.81819184843883,54,male,45,0,16,0,30.80765895352589
2,N/A,,746,0,100.03480071469656,53,female,35,0,38,0,30.191764182065736
2,N/A,,747,0,90.51438687617662,52,male,39,0,303,0,30.475946622830275
2,N/A,,748,0,94.59919142216495,36,female,36,0,38,1,31.852432606785985
2,N/A,,749,0,91.7898221152652,37,male,32,1,131,0,31.033423086740008
2,N/A,,750,0,98.92980145183131,35,male,35,1,29,0,31.051893938749554
2,N/A,,751,0,112.12284386255678,64,female,2,0,157,1,32.016064837854366
2,N/A,,752,0,95.97473427544192,58,male,8,1,277,0,32.244062042285
2,N/A,,753,0,97.32082916755351,66,male,7,1,202,0,32.52313914719471
2,N/A,,754,0,93.00595893728979,31,female,32,1,65,0,30.09965371187533
2,N/A,,755,0,98.45236177688962,32,male,5,1,107,0,30.7855388277457
2,N/A,,756,0,112.05240053737661,48,female,40,1,267,0,31.34903526767867
2,N/A,,757,0,102.52138198509412,18,female,38,0,221,0,31.414392832087678
2,N/A,,758,0,98.16451307404017,20,female,3,1,291,0,30.933223795333166
2,N/A,,759,0,110.4023843212603,33,male,12,0,17,0,30.182466369499217
2,N/A,,760,0,106.98033729933427,40,male,48,0,89,0,31.596623143161345
2,N/A,,761,0,93.82072084873293,28,male,1,0,180,0,31.273363374580796
2,N/A,,762,0,96.76935082226193,29,female,4,1,254,0,30.090073265114675
2,N/A,,763,0,91.52391924415562,27,male,43,0,252,0,30.623266376127656
2,N/A,2024-01-02,764,1,203.54964670336295,49,female,26,0,256,0,30.191133144481725
2,N/A,2024-01-06,765,1,47.39200429157822,33,female,31,0,345,0,30.411700073741567
2,N/A,2024-01-07,766,1,327.4899853090957,25,male,20,0,86,1,30.018246552658333
2,N/A,,767,0,100.64791310011618,55,female,7,0,89,0,30.511375555635404
2,N/A,,768,0,106.53603585590015,29,male,37,1,236,0,30.798234225072658
2,N/A,,769,0,93.00879827768058,41,male,7,0,69,1,30.966486189176706
2,N/A,,770,0,90.39624494089972,45,male,49,0,43,0,31.08912843826947
2,N/A,2024-01-08,771,1,60.21502428883903,25,male,2,0,199,0,31.80966673005368
2,N/A,,772,0,93.60906391542784,45,male,43,0,151,0,30.242661425932837
2,N/A,,773,0,99.59201283751045,53,female,2,1,85,0,30.128381046954964
2,N/A,,774,0,98.11527191647077,43,female,21,0,18,0,31.907420667884562
2,N/A,,775,0,99.895728399951,25,female,5,1,100,0,30.17032913210886
2,N/A,,776,0,95.88768932595724,67,male,1,1,94,1,33.67932846382602
2,N/A,,777,0,90.14585250765641,45,male,22,1,253,0,31.848572576519807
2,N/A,,778,0,95.22271788948558,45,male,43,1,356,0,30.694901931013593
2,N/A,,779,0,102.55559069587788,54,female,1,0,29,0,33.98574623971203
2,N/A,,780,0,101.14511623455753,58,male,37,1,248,0,30.102450009856447
2,N/A,,781,0,98.256663161683,53,female,16,1,32,0,30.361064221560987
2,N/A,,782,0,92.80444900043844,44,female,34,0,228,0,31.016731190444485
2,N/A,,783,0,88.96059001453744,34,male,33,0,11,1,30.430793483030097
2,N/A,,784,0,101.50598034205245,26,male,22,0,117,1,32.63627692625265
2,N/A,,785,0,102.05877563495385,50,female,29,0,349,0,30.067878587008785
2,N/A,,786,0,99.82464892262608,37,male,7,0,154,0,30.797201509786287
2,N/A,,787,0,104.08812485359762,30,female,21,1,245,0,30.8937132017998
2,N/A,,788,0,98.1214200340656,45,male,43,1,331,0,31.057647300850288
2,N/A,,789,0,101.01353368083252,65,male,35,0,246,1,30.29526572019694
2,N/A,,790,0,92.09861811113242,46,female,4,1,28,0,30.453447721778076
2,N/A,,791,0,103.14647249146412,30,male,12,0,160,0,31.855853479031286
2,N/A,,792,0,104.87075988502377,63,female,28,1,234,0,30.21684190964366
2,N/A,,793,0,96.3357815700985,52,male,30,1,189,0,31.753700086927875
2,N/A,,794,0,110.05324127872929,23,female,46,0,116,0,30.827033888650657
2,N/A,,795,0,99.14551911225126,35,female,15,0,270,1,31.436272777997175
2,N/A,,796,0,95.75120445332038,68,male,41,0,257,0,31.250391564420102
2,N/A,,797,0,98.05710951891577,22,female,29,0,179,0,30.232577278553418
2,N/A,,798,0,101.03743733772674,64,male,15,1,171,0,30.841212797007888
2,N/A,,799,0,110.5496060870236,42,male,11,1,273,0,32.02285822548198
2,N/A,,800,0,96.76879172616628,19,male,16,0,258,1,30.565838523459988
2,N/A,2024-01-06,801,1,286.5674028634442,27,female,15,0,134,1,33.398923076555256
2,N/A,,802,0,100.2403430935902,47,female,11,1,170,0,30.601872587523438
2,N/A,,803,0,89.32336644745942,67,male,7,0,209,0,30.15406725941937
2,N/A,,804,0,96.801975509042,62,male,19,1,235,1,30.493369997015076
2,N/A,,805,0,96.17892871437766,22,female,2,0,185,1,33.03037354131501
2,N/A,,806,0,104.44610170801869,50,male,15,1,363,1,30.385252049373808
2,N/A,,807,0,100.94580735064567,18,male,29,0,94,0,32.025697268386224
2,N/A,2024-01-05,808,1,129.62975092412188,35,female,44,0,10,1,32.130740576562935
2,N/A,,809,0,98.94770048388689,49,male,22,1,67,0,30.43106991778421
2,N/A,,810,0,99.42830496819654,64,female,27,0,209,0,30.08692882554324
2,N/A,,811,0,107.1219407175557,66,male,39,1,195,0,31.289377869067298
2,N/A,,812,0,94.57088955759639,28,female,4,1,97,1,30.37325782446461
2,N/A,,813,0,106.69447493343826,38,male,19,1,92,0,31.527505979352348
2,N/A,,814,0,95.08801902678688,43,male,39,1,21,1,30.584570568956085
2,N/A,,815,0,95.69960353706699,42,female,43,1,171,0,30.66410645879527
2,N/A,2024-01-05,816,1,139.0119756650476,39,male,0,0,133,0,31.504669902641627
2,N/A,,817,0,104.67176418785294,44,female,29,0,24,0,30.48185490875305
2,N/A,,818,0,93.26647012724258,66,male,20,0,184,0,30.58541869234468
2,N/A,,819,0,102.0256755553311,30,female,19,1,84,0,30.471910195620293
2,N/A,,820,0,104.05451128905523,50,female,5,1,54,0,30.457822940405627
2,N/A,,821,0,92.22411987611339,51,female,21,1,250,0,30.746435256679067
2,N/A,,822,0,98.93425024814007,58,female,17,1,143,0,31.654432373040347
2,N/A,,823,0,102.61691788904821,52,male,7,0,350,0,30.44905391410263
2,N/A,,824,0,103.59423747840603,18,male,38,1,166,0,30.742872695162486
2,N/A,,825,0,103.89765664059138,38,female,31,0,223,0,31.11086907343341
2,N/A,,826,0,95.9059261607244,65,female,32,0,219,0,30.313943157734258
2,N/A,,827,0,97.20141152583237,23,female,15,0,178,0,30.325069423372444
2,N/A,,828,0,97.45043898665824,45,male,11,0,118,0,32.70924782331731
2,N/A,,829,0,84.39654988282402,34,male,37,0,264,0,31.285669505009906
2,N/A,,830,0,108.57956674199254,22,male,33,0,149,0,30.86082451229268
2,N/A,,831,0,99.13548657728504,48,male,13,0,214,1,31.043329119526017
2,N/A,,832,0,106.4983039333215,22,female,35,0,196,0,30.02973724455795
2,N/A,,833,0,106.8323084071366,55,female,32,1,41,0,30.96260425006413
2,N/A,,834,0,112.56037435029955,20,female,22,1,52,0,30.71234809030182
2,N/A,,835,0,93.48164873273473,40,male,49,1,329,0,30.78910686676265
2,N/A,,836,0,103.00983809356515,54,male,44,0,250,0,30.44538723705207
2,N/A,,837,0,99.39928358823252,54,male,1,1,294,1,30.084984956345277
2,N/A,,838,0,100.27887201522873,27,female,40,0,270,0,30.21485206292137
2,N/A,,839,0,104.10905316463355,27,female,20,0,122,1,33.010738571189606
2,N/A,,840,0,96.1992793486978,36,male,1,1,338,1,30.525431035873087
2,N/A,,841,0,98.4225568127502,34,female,26,1,265,0,30.62863957708319
2,N/A,,842,0,86.83545760143251,38,male,8,0,347,0,30.054149780634614
2,N/A,,843,0,96.44731484086181,31,male,0,0,28,0,30.03829002510353
2,N/A,,844,0,110.62612690238836,26,female,10,0,34,0,31.26294974260933
2,N/A,,845,0,104.67512546200483,63,male,2,1,5,1,30.77239530959046
2,N/A,,846,0,103.95604597041468,18,female,22,1,110,0,30.710712520252706
2,N/A,2024-01-04,847,1,334.336741813219,68,male,25,1,293,0,30.27855654425901
2,N/A,,848,0,100.02946335138132,62,female,3,1,76,0,31.365514688268295
2,N/A,,849,0,92.28335831191653,30,female,17,0,348,0,30.184207228486038
2,N/A,,850,0,103.82160537648534,21,female,5,0,146,0,30.21064047117925
2,N/A,,851,0,83.16555148425883,18,male,34,0,66,0,30.617505845683315
2,N/A,,852,0,102.2908488423727,66,male,21,0,7,1,30.337264357222633
2,N/A,,853,0,93.7345615172927,57,female,42,0,121,0,30.284305089194554
2,N/A,,854,0,103.54013978559718,49,female,14,0,339,0,31.03630713494618
2,N/A,,855,0,93.4641404305068,51,male,21,1,174,1,31.05260240079755
2,N/A,,856,0,110.61041401200652,45,male,36,0,178,1,31.74021350462391
2,N/A,2024-01-08,857,1,447.0825494309235,48,male,41,1,84,0,30.540784212548466
2,N/A,,858,0,106.18926224711021,25,female,11,0,44,0,30.075893509459128
2,N/A,,859,0,102.88038170742462,56,male,46,0,135,1,30.319745844805002
2,N/A,,860,0,108.29916709197606,43,male,48,1,342,0,33.91229620258394
2,N/A,,861,0,103.8312599036056,51,female,41,0,15,0,30.906980643637265
2,N/A,,862,0,110.18574267825605,20,male,37,0,332,0,31.236968162584514
2,N/A,,863,0,98.075296828888,67,male,17,0,194,0,30.007385031969427
2,N/A,,864,0,91.82773977487146,29,male,44,0,8,0,30.730238086303693
2,N/A,,865,0,100.36471223500781,18,female,34,0,315,0,30.03825098732247
2,N/A,,866,0,111.55771512913236,61,female,29,1,333,0,30.84218146636213
2,N/A,2024-01-07,867,1,208.77517167591068,22,female,23,1,332,0,32.53541098772872
2,N/A,,868,0,107.07306066415386,47,female,41,0,326,0,33.455203737297694
2,N/A,,869,0,100.34460436178581,47,female,29,0,14,1,30.77773098007739
2,N/A,,870,0,103.24998414709563,34,female,13,1,326,0,30.61286721842218
2,N/A,,871,0,88.08652003887643,65,female,5,1,101,0,32.90073294657747
2,N/A,,872,0,107.83532616580105,64,male,2,0,225,0,31.119661778884772
2,N/A,,873,0,107.75375169208853,40,male,15,0,277,0,30.06710103307628
2,N/A,,874,0,97.45123815525564,32,female,6,0,112,0,30.626845672524
2,N/A,,875,0,107.04669959792925,54,male,13,0,0,0,30.274759290397654
2,N/A,2024-01-08,876,1,185.5565318978101,38,male,8,1,265,0,30.634509135761487
2,N/A,,877,0,108.66556028092228,31,female,14,1,207,0,30.607824109969513
2,N/A,,878,0,91.39110093192006,19,male,20,0,109,0,30.87262032469112
2,N/A,,879,0,110.59874347922536,28,male,34,1,199,0,30.441253682737674
2,N/A,,880,0,102.88408758532236,68,male,1,1,305,0,30.179450222370072
2,N/A,,881,0,103.28842694829557,56,male,26,1,11,0,30.700613856111662
2,N/A,,882,0,100.77620602606487,55,male,1,0,344,1,31.773150991973324
2,N/A,,883,0,94.79532401991642,51,female,34,0,187,0,31.090680512739517
2,N/A,2024-01-04,884,1,270.5615561438083,55,female,17,1,153,0,30.413045566206105
2,N/A,,885,0,105.91905504297567,67,female,13,0,333,0,32.74144706089716
2,N/A,,886,0,102.49349823900378,51,male,19,0,278,0,32.43278001496574
2,N/A,,887,0,105.17367647231819,35,female,17,0,170,0,30.234897862584454
2,N/A,,888,0,105.27625650646988,47,male,9,1,133,0,30.040215496311195
2,N/A,,889,0,102.84044818027473,32,male,24,0,24,0,31.35211985232334
2,N/A,,890,0,99.416545359616,44,male,1,1,17,0,31.7579974431107
2,N/A,,891,0,87.27796755261566,68,male,24,0,189,0,33.437795993212774
2,N/A,,892,0,107.4902581851891,51,female,32,0,140,0,32.20578869169433
2,N/A,,893,0,104.30626276328789,69,female,35,1,42,0,30.917628546865743
2,N/A,,894,0,107.60881295794145,55,male,30,0,333,0,30.755133950505364
2,N/A,,895,0,95.60804864478521,50,female,13,0,283,0,30.028235960383235
2,N/A,,896,0,96.71274391091531,41,male,0,1,145,1,30.283233909340684
2,N/A,,897,0,116.74174972928911,32,female,45,0,314,0,30.615472971072027
2,N/A,,898,0,90.15468962969271,47,female,15,1,318,0,30.990216913085533
2,N/A,,899,0,103.57988742840709,59,male,45,0,91,0,30.814754143080812
2,N/A,,900,0,106.40136771188354,68,female,2,1,178,0,31.357263813649034
2,N/A,,901,0,88.52014377443362,34,male,34,0,55,0,30.328180412252543
2,N/A,,902,0,99.69910857516251,22,female,40,1,154,0,30.8323003059025
2,N/A,,903,0,98.41012801886535,46,male,5,0,159,1,30.092271269702433
2,N/A,,904,0,92.33770219242372,21,male,24,0,110,0,30.533864873369176
2,N/A,,905,0,104.08097768074775,27,female,12,0,136,0,31.386937899965005
2,N/A,,906,0,91.62868294338135,34,female,33,0,231,0,31.18221409607421
2,N/A,,907,0,101.35914591128723,27,male,7,0,219,0,34.67160246418459
2,N/A,,908,0,96.02262546072434,34,female,20,1,67,0,30.32557935642693
2,N/A,2024-01-03,909,1,362.48280233139445,37,female,33,1,301,1,30.689532320394722
2,N/A,,910,0,96.5699780363398,41,male,3,0,248,0,30.399776937131097
2,N/A,,911,0,106.13177666006885,22,male,24,1,322,0,30.580896065014137
2,N/A,,912,0,101.26725639534673,51,female,14,0,5,0,31.944561967346537
2,N/A,,913,0,103.8814271395394,23,male,3,0,279,0,31.152674914712485
2,N/A,,914,0,95.89335758748291,19,male,44,1,93,0,32.14081657143634
2,N/A,,915,0,109.09248289208925,30,male,11,0,268,0,30.227542096159777
2,N/A,,916,0,106.87892295239823,60,female,31,0,196,0,32.06641569037062
2,N/A,,917,0,107.64810309807692,60,female,31,0,24,0,30.061622535881625
2,N/A,,918,0,93.18618457145303,65,male,27,1,147,0,32.19462149223829
2,N/A,2024-01-02,919,1,293.4363532364201,28,female,12,1,117,0,30.39909610254282
2,N/A,,920,0,96.30357270798206,68,male,30,0,337,0,30.37773462683026
2,N/A,,921,0,98.10742718815199,64,female,13,0,337,0,30.717621399232264
2,N/A,,922,0,93.07984117337531,40,male,19,0,65,0,32.82498051825591
2,N/A,,923,0,108.75819633528292,33,male,17,0,300,0,30.048960611610248
2,N/A,,924,0,96.22612160232485,48,female,28,1,174,0,30.434221089181182
2,N/A,2024-01-03,925,1,177.47000907967634,28,male,5,0,318,0,31.9419220329561
2,N/A,,926,0,97.4884383521664,33,female,31,1,75,1,30.504271279544664
2,N/A,,927,0,97.3400901856879,25,female,28,0,113,1,30.22209022825011
