PromoID,PromoType,PromoDate,user_id,UserTargeted,PromoOutcome,age,gender,num_of_bookings,gross_booking
1,Percentage,2023-06-23,928,0,0,21,male,42,427.22
1,Percentage,2023-06-23,929,0,1,57,male,1,369.22
1,Percentage,2023-06-23,930,1,1,21,female,22,476.98
1,Percentage,2023-06-23,931,1,1,42,male,18,64.14
1,Percentage,2023-06-23,932,1,1,20,male,30,381.29
1,Percentage,2023-06-23,933,1,1,49,male,4,198.61
1,Percentage,2023-06-23,934,1,0,20,male,18,457.73
1,Percentage,2023-06-23,935,0,0,44,male,33,170.0
1,Percentage,2023-06-23,936,0,0,46,female,9,376.19
1,Percentage,2023-06-23,937,0,1,49,female,24,444.94
1,Percentage,2023-06-23,938,1,0,67,male,1,68.75
1,Percentage,2023-06-23,939,1,0,68,male,10,228.94
1,Percentage,2023-06-23,940,1,0,36,male,49,393.04
1,Percentage,2023-06-23,941,1,1,38,female,30,254.71
1,Percentage,2023-06-23,942,0,1,22,male,14,170.26
1,Percentage,2023-06-23,943,0,0,35,female,8,148.91
1,Percentage,2023-06-23,944,1,0,45,female,22,109.18
1,Percentage,2023-06-23,945,0,1,59,female,18,435.71
1,Percentage,2023-06-23,946,0,0,39,male,8,308.91
1,Percentage,2023-06-23,947,1,0,38,female,34,84.37
1,Percentage,2023-06-23,948,1,0,23,male,20,222.16
1,Percentage,2023-06-23,949,0,1,18,female,8,215.48
1,Percentage,2023-06-23,950,0,0,22,male,27,131.78
1,Percentage,2023-06-23,951,1,1,58,female,45,245.98
1,Percentage,2023-06-23,952,1,0,29,male,6,199.44
1,Percentage,2023-06-23,953,1,1,43,female,15,203.81
1,Percentage,2023-06-23,954,1,0,63,male,15,382.56
1,Percentage,2023-06-23,955,1,1,51,male,32,150.47
1,Percentage,2023-06-23,956,1,0,66,male,3,338.84
1,Percentage,2023-06-23,957,1,1,31,male,3,306.79
1,Percentage,2023-06-23,958,0,0,43,female,38,305.64
1,Percentage,2023-06-23,959,1,1,62,female,39,348.35
1,Percentage,2023-06-23,960,1,1,44,male,16,296.77
1,Percentage,2023-06-23,961,1,1,26,female,36,445.66
1,Percentage,2023-06-23,962,0,1,43,male,38,354.01
1,Percentage,2023-06-23,963,0,0,64,male,28,296.13
1,Percentage,2023-06-23,964,0,0,39,female,35,423.39
1,Percentage,2023-06-23,965,0,0,64,male,37,322.77
1,Percentage,2023-06-23,966,1,0,47,male,38,181.01
1,Percentage,2023-06-23,967,0,0,60,female,49,143.19
1,Percentage,2023-06-23,968,0,0,65,male,36,118.55
1,Percentage,2023-06-23,969,1,1,34,male,34,454.75
1,Percentage,2023-06-23,970,0,0,43,male,6,369.56
1,Percentage,2023-06-23,971,1,1,53,male,26,471.82
1,Percentage,2023-06-23,972,0,0,18,female,27,321.48
1,Percentage,2023-06-23,973,0,0,25,female,21,263.03
1,Percentage,2023-06-23,974,0,0,66,female,13,76.87
1,Percentage,2023-06-23,975,0,1,52,male,6,352.24
1,Percentage,2023-06-23,976,1,1,69,male,36,311.99
1,Percentage,2023-06-23,977,0,0,32,female,21,495.59
1,Percentage,2023-06-23,978,1,0,64,male,4,157.62
1,Percentage,2023-06-23,979,0,0,39,male,1,288.83
1,Percentage,2023-06-23,980,1,0,31,male,26,342.93
1,Percentage,2023-06-23,981,1,0,43,male,20,340.07
1,Percentage,2023-06-23,982,0,0,45,female,37,302.58
1,Percentage,2023-06-23,983,0,0,40,female,14,399.62
1,Percentage,2023-06-23,984,0,1,31,female,20,142.24
1,Percentage,2023-06-23,985,1,1,41,male,9,376.53
1,Percentage,2023-06-23,986,0,0,19,female,22,328.88
1,Percentage,2023-06-23,987,0,0,62,female,38,453.23
1,Percentage,2023-06-23,988,1,0,43,male,4,431.24
1,Percentage,2023-06-23,989,0,0,31,male,0,191.82
1,Percentage,2023-06-23,990,0,0,68,female,12,174.31
1,Percentage,2023-06-23,991,1,0,24,female,20,491.74
1,Percentage,2023-06-23,992,0,0,20,female,25,287.27
1,Percentage,2023-06-23,993,1,1,64,female,49,457.89
1,Percentage,2023-06-23,994,0,0,40,male,44,123.75
1,Percentage,2023-06-23,995,0,0,63,female,20,339.27
1,Percentage,2023-06-23,996,1,0,60,female,17,414.44
1,Percentage,2023-06-23,997,0,0,64,male,36,476.33
1,Percentage,2023-06-23,998,0,1,62,female,44,201.8
1,Percentage,2023-06-23,999,1,1,35,male,31,376.24
1,Percentage,2023-06-23,1000,1,0,55,male,35,292.47
2,Percentage,2023-03-12,1,0,1,56,male,16,217.13
2,Percentage,2023-03-12,2,1,0,69,male,49,169.63
2,Percentage,2023-03-12,3,0,1,46,male,39,340.74
2,Percentage,2023-03-12,4,1,1,32,female,44,274.7
2,Percentage,2023-03-12,5,1,0,60,male,31,169.71
2,Percentage,2023-03-12,6,0,0,25,male,28,117.16
2,Percentage,2023-03-12,7,0,1,38,male,2,107.24
2,Percentage,2023-03-12,8,0,1,56,female,39,439.1
2,Percentage,2023-03-12,9,0,0,36,female,33,159.57
2,Percentage,2023-03-12,10,0,0,40,male,39,343.27
2,Percentage,2023-03-12,11,0,0,28,male,26,414.81
2,Percentage,2023-03-12,12,0,0,28,male,12,326.34
2,Percentage,2023-03-12,13,0,0,41,male,44,436.8
2,Percentage,2023-03-12,14,1,1,53,female,32,226.58
2,Percentage,2023-03-12,15,0,0,57,female,5,480.3
2,Percentage,2023-03-12,16,0,1,41,female,23,109.92
2,Percentage,2023-03-12,17,0,0,20,female,18,95.97
2,Percentage,2023-03-12,18,0,0,39,male,15,346.41
2,Percentage,2023-03-12,19,0,0,19,male,39,474.27
2,Percentage,2023-03-12,20,0,0,41,male,27,414.0
2,Percentage,2023-03-12,21,0,0,61,female,32,84.39
2,Percentage,2023-03-12,22,1,0,47,male,47,175.72
2,Percentage,2023-03-12,23,1,1,55,female,40,468.64
2,Percentage,2023-03-12,24,0,1,19,female,12,163.88
2,Percentage,2023-03-12,25,0,1,38,male,42,401.53
2,Percentage,2023-03-12,26,0,1,50,male,44,421.31
2,Percentage,2023-03-12,27,0,0,29,male,24,272.95
2,Percentage,2023-03-12,28,1,1,39,female,41,223.86
2,Percentage,2023-03-12,29,1,1,61,male,35,252.56
2,Percentage,2023-03-12,30,1,0,42,female,26,152.13
2,Percentage,2023-03-12,31,0,0,66,male,37,450.23
2,Percentage,2023-03-12,32,0,0,44,female,6,252.78
2,Percentage,2023-03-12,33,0,0,59,female,4,447.11
2,Percentage,2023-03-12,34,1,0,45,male,42,97.56
2,Percentage,2023-03-12,35,0,0,33,female,44,494.72
2,Percentage,2023-03-12,36,1,1,32,female,30,249.47
2,Percentage,2023-03-12,37,1,0,64,male,22,71.52
2,Percentage,2023-03-12,38,0,0,68,female,41,67.11
2,Percentage,2023-03-12,39,0,0,61,male,9,385.79
2,Percentage,2023-03-12,40,0,0,69,female,31,346.57
2,Percentage,2023-03-12,41,1,0,20,male,42,410.96
2,Percentage,2023-03-12,42,0,0,54,male,29,97.42
2,Percentage,2023-03-12,43,0,0,68,female,38,66.01
2,Percentage,2023-03-12,44,1,0,24,female,30,278.86
2,Percentage,2023-03-12,45,1,0,38,female,17,224.42
2,Percentage,2023-03-12,46,1,0,26,female,35,257.88
2,Percentage,2023-03-12,47,1,0,56,female,1,496.21
2,Percentage,2023-03-12,48,1,0,35,male,13,486.84
2,Percentage,2023-03-12,49,0,1,21,female,12,474.04
2,Percentage,2023-03-12,50,1,0,42,male,28,402.73
2,Percentage,2023-03-12,51,1,1,31,male,11,209.68
2,Percentage,2023-03-12,52,0,0,67,female,38,235.46
2,Percentage,2023-03-12,53,0,0,26,male,1,297.33
2,Percentage,2023-03-12,54,0,0,43,male,31,423.74
2,Percentage,2023-03-12,55,0,1,19,male,12,80.92
2,Percentage,2023-03-12,56,0,0,37,male,45,240.93
2,Percentage,2023-03-12,57,0,0,45,female,26,87.18
2,Percentage,2023-03-12,58,0,0,64,male,48,281.6
2,Percentage,2023-03-12,59,1,0,24,female,40,454.51
2,Percentage,2023-03-12,60,0,1,61,female,16,402.12
2,Percentage,2023-03-12,61,0,0,25,male,39,152.53
2,Percentage,2023-03-12,62,1,1,64,female,30,489.2
2,Percentage,2023-03-12,63,0,1,52,female,33,350.31
2,Percentage,2023-03-12,64,0,0,31,female,23,54.69
2,Percentage,2023-03-12,65,0,0,34,male,44,164.94
2,Percentage,2023-03-12,66,0,0,53,female,34,167.32
2,Percentage,2023-03-12,67,1,0,67,female,47,81.16
2,Percentage,2023-03-12,68,0,0,57,female,5,481.92
2,Percentage,2023-03-12,69,0,0,21,male,18,265.21
2,Percentage,2023-03-12,70,0,1,19,female,29,453.12
2,Percentage,2023-03-12,71,0,0,23,male,6,195.0
2,Percentage,2023-03-12,72,0,0,59,male,9,106.36
2,Percentage,2023-03-12,73,1,0,21,male,40,263.45
2,Percentage,2023-03-12,74,1,0,46,male,31,101.28
2,Percentage,2023-03-12,75,1,1,35,male,33,268.71
2,Percentage,2023-03-12,76,1,0,43,male,27,464.13
2,Percentage,2023-03-12,77,0,0,61,female,14,284.35
2,Percentage,2023-03-12,78,0,1,51,male,29,327.42
2,Percentage,2023-03-12,79,0,0,27,female,36,120.49
2,Percentage,2023-03-12,80,1,0,53,female,28,69.68
2,Percentage,2023-03-12,81,1,1,31,male,21,99.86
2,Percentage,2023-03-12,82,0,1,48,female,3,319.34
2,Percentage,2023-03-12,83,0,0,65,female,19,92.76
2,Percentage,2023-03-12,84,0,0,32,female,31,219.2
2,Percentage,2023-03-12,85,1,1,25,female,35,297.54
2,Percentage,2023-03-12,86,0,0,31,male,49,224.89
2,Percentage,2023-03-12,87,1,0,40,female,3,123.66
2,Percentage,2023-03-12,88,0,0,57,male,26,173.21
2,Percentage,2023-03-12,89,1,1,38,female,16,467.74
2,Percentage,2023-03-12,90,1,1,33,female,11,354.19
2,Percentage,2023-03-12,91,0,0,62,male,21,273.22
2,Percentage,2023-03-12,92,1,0,35,female,16,55.72
2,Percentage,2023-03-12,93,1,1,64,female,9,496.59
2,Percentage,2023-03-12,94,1,1,41,female,0,352.15
2,Percentage,2023-03-12,95,1,1,43,male,21,192.62
2,Percentage,2023-03-12,96,0,0,42,female,25,445.67
2,Percentage,2023-03-12,97,0,0,62,male,17,166.29
2,Percentage,2023-03-12,98,0,0,58,female,49,294.81
2,Percentage,2023-03-12,99,0,0,46,male,13,336.23
2,Percentage,2023-03-12,100,0,0,32,male,46,149.48
2,Percentage,2023-03-12,101,0,0,62,female,28,490.28
2,Percentage,2023-03-12,102,0,0,18,female,11,386.69
2,Percentage,2023-03-12,103,0,0,42,male,35,301.02
2,Percentage,2023-03-12,104,1,1,24,male,34,131.27
2,Percentage,2023-03-12,105,1,0,26,female,11,74.24
2,Percentage,2023-03-12,106,0,1,41,male,6,194.03
2,Percentage,2023-03-12,107,0,0,18,female,28,388.93
2,Percentage,2023-03-12,108,0,0,61,female,10,171.2
2,Percentage,2023-03-12,109,0,0,25,female,32,292.8
2,Percentage,2023-03-12,110,0,0,41,female,5,377.58
2,Percentage,2023-03-12,111,1,0,28,male,46,98.57
2,Percentage,2023-03-12,112,1,1,68,female,14,358.38
2,Percentage,2023-03-12,113,0,0,34,male,31,91.34
2,Percentage,2023-03-12,114,1,1,25,female,10,484.31
2,Percentage,2023-03-12,115,1,1,52,male,22,269.78
2,Percentage,2023-03-12,116,1,0,52,female,25,117.8
2,Percentage,2023-03-12,117,0,0,50,male,33,204.07
2,Percentage,2023-03-12,118,0,1,22,male,45,236.04
2,Percentage,2023-03-12,119,0,0,59,female,33,391.18
2,Percentage,2023-03-12,120,1,1,56,female,28,384.54
2,Percentage,2023-03-12,121,0,0,58,female,3,325.37
2,Percentage,2023-03-12,122,1,0,45,female,16,97.67
2,Percentage,2023-03-12,123,1,0,24,male,34,118.21
2,Percentage,2023-03-12,124,1,1,26,female,12,92.19
2,Percentage,2023-03-12,125,0,0,25,male,40,309.73
2,Percentage,2023-03-12,126,0,0,29,male,38,444.71
2,Percentage,2023-03-12,127,0,0,51,female,14,245.21
2,Percentage,2023-03-12,128,0,0,50,male,28,122.38
2,Percentage,2023-03-12,129,0,0,65,male,28,301.12
2,Percentage,2023-03-12,130,0,1,40,male,10,415.29
2,Percentage,2023-03-12,131,1,1,41,male,31,383.77
2,Percentage,2023-03-12,132,1,1,54,female,1,446.65
2,Percentage,2023-03-12,133,1,1,52,female,46,175.06
2,Percentage,2023-03-12,134,0,0,61,female,13,137.28
2,Percentage,2023-03-12,135,1,0,57,female,19,445.92
2,Percentage,2023-03-12,136,0,0,39,male,21,345.9
2,Percentage,2023-03-12,137,0,0,44,male,10,189.92
2,Percentage,2023-03-12,138,0,0,52,female,26,384.06
2,Percentage,2023-03-12,139,1,1,18,female,2,416.8
2,Percentage,2023-03-12,140,1,1,52,female,16,326.74
2,Percentage,2023-03-12,141,1,0,54,male,43,359.55
2,Percentage,2023-03-12,142,0,0,64,female,27,218.87
2,Percentage,2023-03-12,143,1,1,31,female,28,292.41
2,Percentage,2023-03-12,144,0,0,20,female,20,285.87
2,Percentage,2023-03-12,145,0,0,18,male,46,431.62
2,Percentage,2023-03-12,146,0,1,22,male,15,427.98
2,Percentage,2023-03-12,147,0,0,43,male,36,424.71
2,Percentage,2023-03-12,148,0,0,31,male,19,54.96
2,Percentage,2023-03-12,149,0,0,56,male,5,387.3
2,Percentage,2023-03-12,150,0,0,44,male,18,391.4
2,Percentage,2023-03-12,151,1,1,26,male,4,355.27
2,Percentage,2023-03-12,152,0,0,32,male,2,390.32
2,Percentage,2023-03-12,153,1,0,32,female,0,428.89
2,Percentage,2023-03-12,154,0,0,43,female,37,261.64
2,Percentage,2023-03-12,155,1,0,59,male,14,275.92
2,Percentage,2023-03-12,156,0,0,30,male,33,106.12
2,Percentage,2023-03-12,157,0,0,68,female,34,223.42
2,Percentage,2023-03-12,158,1,1,49,male,48,339.51
2,Percentage,2023-03-12,159,1,0,56,male,24,401.18
2,Percentage,2023-03-12,160,0,0,66,male,23,147.74
2,Percentage,2023-03-12,161,0,0,69,female,11,112.02
2,Percentage,2023-03-12,162,1,0,49,female,17,348.37
2,Percentage,2023-03-12,163,0,0,21,female,14,50.85
2,Percentage,2023-03-12,164,1,0,47,female,43,130.27
2,Percentage,2023-03-12,165,0,0,54,female,15,63.08
2,Percentage,2023-03-12,166,0,0,40,male,26,125.1
2,Percentage,2023-03-12,167,1,0,56,female,7,131.59
2,Percentage,2023-03-12,168,0,0,62,male,45,224.45
2,Percentage,2023-03-12,169,1,0,32,male,24,231.05
2,Percentage,2023-03-12,170,0,0,60,female,16,443.42
2,Percentage,2023-03-12,171,0,0,46,female,28,279.55
2,Percentage,2023-03-12,172,0,0,53,male,7,375.53
2,Percentage,2023-03-12,173,0,0,30,male,14,96.86
2,Percentage,2023-03-12,174,0,0,49,male,26,151.45
2,Percentage,2023-03-12,175,1,0,24,female,45,366.32
2,Percentage,2023-03-12,176,1,1,68,female,49,73.76
2,Percentage,2023-03-12,177,1,0,39,female,6,268.97
2,Percentage,2023-03-12,178,0,0,45,female,2,319.72
2,Percentage,2023-03-12,179,0,0,19,female,28,320.97
2,Percentage,2023-03-12,180,1,0,59,male,43,60.32
2,Percentage,2023-03-12,181,0,1,62,female,23,194.95
2,Percentage,2023-03-12,182,0,0,23,male,2,336.42
2,Percentage,2023-03-12,183,1,0,45,male,19,117.05
2,Percentage,2023-03-12,184,0,0,45,male,45,362.94
2,Percentage,2023-03-12,185,0,1,61,female,14,385.67
2,Percentage,2023-03-12,186,0,0,61,female,24,491.89
2,Percentage,2023-03-12,187,0,0,37,female,29,144.43
2,Percentage,2023-03-12,188,1,0,47,male,13,421.31
2,Percentage,2023-03-12,189,1,0,28,male,6,284.13
2,Percentage,2023-03-12,190,1,1,45,male,16,218.06
2,Percentage,2023-03-12,191,0,0,42,male,43,105.07
2,Percentage,2023-03-12,192,0,0,56,male,19,380.98
2,Percentage,2023-03-12,193,0,1,50,male,35,156.14
2,Percentage,2023-03-12,194,1,1,18,female,8,217.14
2,Percentage,2023-03-12,195,1,0,44,female,37,78.14
2,Percentage,2023-03-12,196,0,0,69,female,47,410.62
2,Percentage,2023-03-12,197,1,1,30,female,21,394.96
2,Percentage,2023-03-12,198,1,0,58,male,1,380.13
2,Percentage,2023-03-12,199,0,0,20,male,23,184.75
2,Percentage,2023-03-12,200,0,0,56,female,7,128.07
2,Percentage,2023-03-12,201,1,0,23,male,10,336.9
2,Percentage,2023-03-12,202,0,0,25,female,12,273.27
2,Percentage,2023-03-12,203,0,1,44,female,16,130.21
2,Percentage,2023-03-12,204,0,0,26,female,7,358.66
2,Percentage,2023-03-12,205,0,0,54,male,20,496.01
2,Percentage,2023-03-12,206,0,0,50,female,17,386.25
2,Percentage,2023-03-12,207,0,0,68,female,29,382.99
2,Percentage,2023-03-12,208,0,1,59,female,17,477.64
2,Percentage,2023-03-12,209,1,0,61,male,45,141.32
2,Percentage,2023-03-12,210,0,1,41,male,46,304.5
2,Percentage,2023-03-12,211,0,1,32,female,30,490.84
2,Percentage,2023-03-12,212,0,1,49,male,37,124.38
2,Percentage,2023-03-12,213,1,0,49,male,31,365.11
2,Percentage,2023-03-12,214,1,0,41,male,10,313.61
2,Percentage,2023-03-12,215,1,1,58,male,44,313.92
2,Percentage,2023-03-12,216,0,0,69,male,24,363.95
2,Percentage,2023-03-12,217,1,0,66,male,32,468.33
2,Percentage,2023-03-12,218,0,0,66,male,37,402.16
2,Percentage,2023-03-12,219,1,0,69,male,40,75.26
2,Percentage,2023-03-12,220,0,0,29,male,7,433.73
2,Percentage,2023-03-12,221,0,1,56,male,10,151.49
2,Percentage,2023-03-12,222,1,1,19,female,21,219.61
2,Percentage,2023-03-12,223,1,0,20,female,23,257.78
2,Percentage,2023-03-12,224,1,0,66,male,40,266.41
2,Percentage,2023-03-12,225,1,0,54,female,16,245.83
2,Percentage,2023-03-12,226,1,0,66,female,11,471.81
2,Percentage,2023-03-12,227,0,0,34,male,45,367.71
2,Percentage,2023-03-12,228,0,0,66,male,31,334.03
2,Percentage,2023-03-12,229,0,0,19,male,14,72.43
2,Percentage,2023-03-12,230,0,0,19,female,15,456.76
2,Percentage,2023-03-12,231,0,0,45,female,21,459.23
2,Percentage,2023-03-12,232,0,0,40,male,27,401.1
2,Percentage,2023-03-12,233,0,0,54,male,19,53.16
2,Percentage,2023-03-12,234,0,1,49,male,32,75.78
2,Percentage,2023-03-12,235,0,0,50,female,9,151.35
2,Percentage,2023-03-12,236,1,0,18,female,39,109.11
2,Percentage,2023-03-12,237,1,0,36,female,31,229.48
2,Percentage,2023-03-12,238,0,0,19,female,49,465.18
2,Percentage,2023-03-12,239,1,1,61,male,32,262.43
2,Percentage,2023-03-12,240,0,0,43,male,1,56.03
2,Percentage,2023-03-12,241,1,0,49,male,32,177.24
2,Percentage,2023-03-12,242,0,1,23,male,32,70.07
2,Percentage,2023-03-12,243,1,0,49,female,40,66.33
2,Percentage,2023-03-12,244,1,1,21,female,12,174.07
2,Percentage,2023-03-12,245,0,0,28,male,29,174.03
2,Percentage,2023-03-12,246,0,1,34,male,32,404.21
2,Percentage,2023-03-12,247,1,0,55,female,12,488.68
2,Percentage,2023-03-12,248,1,0,41,male,25,217.04
2,Percentage,2023-03-12,249,0,0,22,female,21,243.0
2,Percentage,2023-03-12,250,0,1,69,male,38,430.16
2,Percentage,2023-03-12,251,0,1,51,male,1,170.66
2,Percentage,2023-03-12,252,0,0,23,male,37,120.37
2,Percentage,2023-03-12,253,1,1,39,male,38,433.89
2,Percentage,2023-03-12,254,0,0,28,male,25,70.93
2,Percentage,2023-03-12,255,1,1,65,male,45,328.86
2,Percentage,2023-03-12,256,0,0,33,male,49,302.9
2,Percentage,2023-03-12,257,0,0,50,female,14,205.66
2,Percentage,2023-03-12,258,0,0,26,female,33,191.84
2,Percentage,2023-03-12,259,0,0,23,female,41,397.34
2,Percentage,2023-03-12,260,1,0,33,female,43,88.89
2,Percentage,2023-03-12,261,1,0,46,female,48,156.55
2,Percentage,2023-03-12,262,0,1,20,male,39,379.6
2,Percentage,2023-03-12,263,0,0,37,male,10,296.74
2,Percentage,2023-03-12,264,1,0,53,female,2,107.59
2,Percentage,2023-03-12,265,0,0,36,male,5,446.96
2,Percentage,2023-03-12,266,0,0,43,female,8,227.05
2,Percentage,2023-03-12,267,0,0,20,female,5,422.54
2,Percentage,2023-03-12,268,1,0,36,male,8,404.47
2,Percentage,2023-03-12,269,0,0,37,male,38,330.99
2,Percentage,2023-03-12,270,0,0,49,male,30,272.52
2,Percentage,2023-03-12,271,1,1,24,female,31,490.8
2,Percentage,2023-03-12,272,1,1,69,male,40,115.23
2,Percentage,2023-03-12,273,0,0,58,female,49,376.32
2,Percentage,2023-03-12,274,0,0,50,female,11,136.04
2,Percentage,2023-03-12,275,1,1,57,female,7,202.22
2,Percentage,2023-03-12,276,0,0,56,male,7,188.91
2,Percentage,2023-03-12,277,1,0,35,male,49,476.17
2,Percentage,2023-03-12,278,0,0,57,female,27,485.31
2,Percentage,2023-03-12,279,0,1,18,male,19,132.36
2,Percentage,2023-03-12,280,0,0,28,male,46,59.92
2,Percentage,2023-03-12,281,0,0,45,male,6,374.0
2,Percentage,2023-03-12,282,0,1,42,female,10,238.1
2,Percentage,2023-03-12,283,0,0,67,female,19,89.98
2,Percentage,2023-03-12,284,0,0,40,male,15,357.69
2,Percentage,2023-03-12,285,0,0,48,female,3,295.3
2,Percentage,2023-03-12,286,0,0,47,male,5,491.23
2,Percentage,2023-03-12,287,0,0,59,male,21,152.33
2,Percentage,2023-03-12,288,1,1,52,male,25,231.79
2,Percentage,2023-03-12,289,0,0,24,male,2,294.15
2,Percentage,2023-03-12,290,1,1,33,female,40,406.26
2,Percentage,2023-03-12,291,1,0,43,female,41,296.98
2,Percentage,2023-03-12,292,0,0,65,female,13,325.81
2,Percentage,2023-03-12,293,1,0,69,male,10,151.77
2,Percentage,2023-03-12,294,0,0,66,male,17,431.11
2,Percentage,2023-03-12,295,0,0,19,male,11,242.88
2,Percentage,2023-03-12,296,1,1,18,female,22,113.43
2,Percentage,2023-03-12,297,0,0,65,male,11,348.88
2,Percentage,2023-03-12,298,0,0,29,female,12,147.24
2,Percentage,2023-03-12,299,0,1,22,female,24,93.9
2,Percentage,2023-03-12,300,1,1,54,female,44,437.89
2,Percentage,2023-03-12,301,1,0,49,female,18,257.07
2,Percentage,2023-03-12,302,0,0,26,female,45,387.18
2,Percentage,2023-03-12,303,0,1,58,female,35,180.76
2,Percentage,2023-03-12,304,1,1,52,male,44,404.14
2,Percentage,2023-03-12,305,1,0,36,male,7,100.37
2,Percentage,2023-03-12,306,0,0,65,female,28,210.19
2,Percentage,2023-03-12,307,0,0,33,female,31,490.13
2,Percentage,2023-03-12,308,0,0,20,male,43,407.3
2,Percentage,2023-03-12,309,0,0,37,female,17,273.77
2,Percentage,2023-03-12,310,1,0,41,female,5,202.9
2,Percentage,2023-03-12,311,0,0,50,male,17,442.46
2,Percentage,2023-03-12,312,0,0,41,female,18,295.18
2,Percentage,2023-03-12,313,1,0,69,female,21,391.29
2,Percentage,2023-03-12,314,0,1,28,female,36,389.35
2,Percentage,2023-03-12,315,0,1,66,male,31,58.08
2,Percentage,2023-03-12,316,0,0,25,male,40,106.81
2,Percentage,2023-03-12,317,1,0,53,male,2,346.83
2,Percentage,2023-03-12,318,1,0,55,female,27,122.73
2,Percentage,2023-03-12,319,0,0,57,female,9,164.97
2,Percentage,2023-03-12,320,0,1,37,male,34,475.99
2,Percentage,2023-03-12,321,0,1,52,female,28,302.08
2,Percentage,2023-03-12,322,1,0,65,female,14,387.83
2,Percentage,2023-03-12,323,0,1,42,female,32,301.09
2,Percentage,2023-03-12,324,1,0,52,female,6,298.63
2,Percentage,2023-03-12,325,0,0,42,female,11,92.37
2,Percentage,2023-03-12,326,1,1,46,male,48,204.65
2,Percentage,2023-03-12,327,1,0,35,female,29,177.09
2,Percentage,2023-03-12,328,0,0,63,male,20,225.83
2,Percentage,2023-03-12,329,0,0,35,female,30,409.25
2,Percentage,2023-03-12,330,0,0,19,male,23,217.37
2,Percentage,2023-03-12,331,0,0,52,female,19,253.26
2,Percentage,2023-03-12,332,1,0,33,male,36,228.82
2,Percentage,2023-03-12,333,0,0,58,female,3,92.03
2,Percentage,2023-03-12,334,1,0,53,male,27,248.48
2,Percentage,2023-03-12,335,1,1,50,female,43,138.02
2,Percentage,2023-03-12,336,1,0,21,male,19,134.03
2,Percentage,2023-03-12,337,1,0,50,female,23,92.32
2,Percentage,2023-03-12,338,0,0,31,male,49,210.5
2,Percentage,2023-03-12,339,0,1,38,male,48,390.87
2,Percentage,2023-03-12,340,0,1,65,female,31,174.4
2,Percentage,2023-03-12,341,0,0,37,female,40,190.56
2,Percentage,2023-03-12,342,0,1,25,male,35,339.2
2,Percentage,2023-03-12,343,0,0,24,female,33,138.13
2,Percentage,2023-03-12,344,0,0,20,male,35,453.63
2,Percentage,2023-03-12,345,0,0,34,male,1,284.09
2,Percentage,2023-03-12,346,0,0,50,male,14,251.42
2,Percentage,2023-03-12,347,0,0,65,female,33,301.02
2,Percentage,2023-03-12,348,1,0,29,male,35,124.72
2,Percentage,2023-03-12,349,0,0,68,male,5,326.06
2,Percentage,2023-03-12,350,1,1,39,female,38,213.4
2,Percentage,2023-03-12,351,1,1,39,female,41,453.73
2,Percentage,2023-03-12,352,0,0,63,female,11,125.98
2,Percentage,2023-03-12,353,0,0,47,female,2,278.17
2,Percentage,2023-03-12,354,1,0,55,male,44,319.15
2,Percentage,2023-03-12,355,1,0,55,male,17,65.02
2,Percentage,2023-03-12,356,1,0,62,male,39,213.66
2,Percentage,2023-03-12,357,0,0,68,male,20,379.69
2,Percentage,2023-03-12,358,0,0,25,female,14,419.17
2,Percentage,2023-03-12,359,0,0,44,male,32,190.92
2,Percentage,2023-03-12,360,1,1,44,male,34,409.37
2,Percentage,2023-03-12,361,1,1,51,female,25,485.49
2,Percentage,2023-03-12,362,0,0,38,male,7,435.59
2,Percentage,2023-03-12,363,1,1,47,male,35,102.94
2,Percentage,2023-03-12,364,0,0,50,male,47,382.88
2,Percentage,2023-03-12,365,1,1,45,male,29,193.85
2,Percentage,2023-03-12,366,0,0,64,male,22,494.79
2,Percentage,2023-03-12,367,0,0,50,male,41,268.41
2,Percentage,2023-03-12,368,0,0,22,female,43,105.1
2,Percentage,2023-03-12,369,0,1,65,female,13,376.33
2,Percentage,2023-03-12,370,0,0,36,male,13,195.36
2,Percentage,2023-03-12,371,0,0,21,male,1,498.69
2,Percentage,2023-03-12,372,0,0,52,female,36,490.9
2,Percentage,2023-03-12,373,0,0,66,male,4,345.26
2,Percentage,2023-03-12,374,0,0,34,male,37,108.42
2,Percentage,2023-03-12,375,0,0,61,male,44,359.09
2,Percentage,2023-03-12,376,0,1,45,female,40,91.86
2,Percentage,2023-03-12,377,1,1,47,male,46,63.21
2,Percentage,2023-03-12,378,0,0,46,female,13,420.33
2,Percentage,2023-03-12,379,1,1,63,male,38,144.39
2,Percentage,2023-03-12,380,0,0,23,female,24,220.56
2,Percentage,2023-03-12,381,1,0,52,female,19,488.06
2,Percentage,2023-03-12,382,1,0,58,male,1,201.58
2,Percentage,2023-03-12,383,0,0,54,female,38,183.42
2,Percentage,2023-03-12,384,1,0,41,male,5,463.19
2,Percentage,2023-03-12,385,0,0,46,female,16,99.84
2,Percentage,2023-03-12,386,0,0,66,male,24,391.81
2,Percentage,2023-03-12,387,1,0,63,male,27,494.63
2,Percentage,2023-03-12,388,0,0,48,female,1,455.58
2,Percentage,2023-03-12,389,0,1,52,male,34,343.25
2,Percentage,2023-03-12,390,0,0,50,male,36,191.33
2,Percentage,2023-03-12,391,0,0,69,female,4,164.44
